20230327,12,0,1
20230326,12,0,2
20230323,12,0,3
20230320,12,0,5
20230319,12,0,2
20230317,12,0,2
20230314,12,0,3
20230312,12,0,5
202301005,12,0,5
20230914,12,0,3
20230831,12,0,14
20230813,12,0,5
20211211,12,0,2
202201208,12,0,1
20221119,12,0,2
20221016,12,0,2
20210721,12,0,2
20210720,12,0,33
20210719,12,0,11
20210718,12,0,3
20210717,12,0,2
20210716,12,0,10
20210715,12,0,7
20210714,12,0,6
20210713,12,0,3
20210712,12,0,1
20210710,12,0,6
20210709,12,0,10
20210708,12,0,16
20210707,12,0,9
20210706,12,0,22
20210705,12,0,6
20210704,12,0,1
20210703,12,0,1
20210702,12,0,10
20210701,12,0,26
20210630,12,0,4
20210629,12,0,8
20210628,12,0,8
20210627,12,0,1
20210626,12,0,5
20210625,12,0,2
20210624,12,0,6
20210623,12,0,7
20210622,12,0,2
20210621,12,0,6
20210620,12,0,3
20210619,12,0,2
20210618,12,0,3
20210617,12,0,2
20210616,12,0,7
20210615,12,0,3
20210614,12,0,4
20210613,12,0,5
20210612,12,0,1
20210611,12,0,1
20210610,12,0,6
20210609,12,0,4
20210608,12,0,7
20210607,12,0,9
20210606,12,0,6
20210605,12,0,7
20210604,12,0,15
20210603,12,0,115
20210602,12,0,55
20210601,12,0,19
20210531,12,0,11
20210530,12,0,1
20210529,12,0,11
20210528,12,0,11
20210527,12,0,6
20210526,12,0,3
20210525,12,0,5
20210524,12,0,6
20210523,12,0,6
20210522,12,0,1
20210521,12,0,5
20210520,12,0,2
20210519,12,0,5
20210518,12,0,9
20210517,12,0,4
20210516,12,0,6
20210514,12,0,5
20210513,12,0,6
20210512,12,0,6
20210511,12,0,4
20210510,12,0,10
20240530,12,0,7
20240128,12,0,2
20240731,12,0,12
20220919,12,0,2
20220911,12,0,2
20220908,12,0,3
20220829,12,0,3
20220826,12,0,7
20220805,12,0,3
20220803,12,0,2
20230205,12,0,25
20230203,12,0,10
20230131,12,0,7
20230130,12,0,11
20230123,12,0,8
20230116,12,0,39
20230115,12,0,2
20220724,12,0,10
20220722,12,0,5
20220719,12,0,6
20220717,12,0,5
20220709,12,0,5
20220707,12,0,2
20220702,12,0,4
20220701,12,0,8
20220630,12,0,13
20220627,12,0,8
20220625,12,0,17
20220623,12,0,42
20220621,12,0,14
20220617,12,0,11
20220616,12,0,8
20220615,12,0,14
20220612,12,0,17
20220611,12,0,5
20220609,12,0,3
20220608,12,0,6
20220607,12,0,5
20220606,12,0,5
20220604,12,0,2
20220603,12,0,4
20220602,12,0,1
20220601,12,0,12
20220531,12,0,8
20220529,12,0,1
20220525,12,0,3
20220523,12,0,2
20220521,12,0,3
20220520,12,0,5
20220517,12,0,4
20210429,12,0,9
20210428,12,0,15
20210404,12,0,24
20210306,12,0,3
20220504,12,0,2
202201007,12,0,10
202201005,12,0,1
202201004,12,0,3
202201001,12,0,3
20220928,12,0,1
20220917,12,0,3
20220916,12,0,1
20220915,12,0,2
20220913,12,0,2
20220912,12,0,4
20220909,12,0,7
20220907,12,0,3
20220906,12,0,3
20220903,12,0,3
20220825,12,0,4
20220824,12,0,12
20220823,12,0,8
20220822,12,0,5
20220821,12,0,4
20220819,12,0,7
20220818,12,0,3
20220817,12,0,5
20220815,12,0,2
20220811,12,0,1
20220806,12,0,2
20220804,12,0,8
20231117,12,0,1
202301108,12,0,1
20231019,12,0,3
20231015,12,0,3
20240502,12,0,5
20240430,12,0,8
20240410,12,0,9
20240409,12,0,12
20240408,12,0,7
20240407,12,0,15
20240406,12,0,40
20240317,12,0,2
20220820,12,0,10
20220810,12,0,4
20221130,12,0,2
20221125,12,0,3
20221012,12,0,1
20220227,12,0,2
20220226,12,0,1
20220223,12,0,2
20220221,12,0,6
20220218,12,0,3
20220217,12,0,3
20220216,12,0,3
20220215,12,0,8
20220214,12,0,2
20220213,12,0,5
20220212,12,0,3
20220211,12,0,1
20220209,12,0,1
20220208,12,0,5
20220207,12,0,4
20220206,12,0,1
20220203,12,0,4
20220202,12,0,6
20220201,12,0,34
20220129,12,0,7
20220128,12,0,10
20220127,12,0,9
20220124,12,0,7
20220121,12,0,10
20220119,12,0,4
20220115,12,0,2
20220114,12,0,3
20220112,12,0,4
20220111,12,0,5
20220110,12,0,3
20220107,12,0,1
20220105,12,0,4
20220104,12,0,2
20211228,12,0,1
20211222,12,0,2
20211220,12,0,2
20211219,12,0,2
20240928,12,0,4
20240927,12,0,6
20240929,12,0,4
20240926,12,0,15
20240922,12,0,2
20240921,12,0,1
20240920,12,0,3
20240917,12,0,3
20240916,12,0,6
20240909,12,0,4
20240908,12,0,5
20240905,12,0,3
20240904,12,0,6
20240903,12,0,3
20240831,12,0,4
20240828,12,0,4
20240827,12,0,2
20240821,12,0,7
20240820,12,0,10
20240819,12,0,8
20240815,12,0,4
20240814,12,0,6
20240813,12,0,12
20240812,12,0,4
20240810,12,0,3
20240808,12,0,3
20240806,12,0,9
20220905,12,0,6
20220904,12,0,6
20220802,12,0,3
20231220,12,0,1
20231210,12,0,2
20230210,12,0,2
20230207,12,0,6
20231011,12,0,3
202301003,12,0,6
20230927,12,0,1
20230902,12,0,4
20230901,12,0,2
20230820,12,0,4
20230817,12,0,5
20230816,12,0,1
20230815,12,0,4
20230810,12,0,26
20230804,12,0,5
20240924,12,0,8
20240730,12,0,10
20240728,12,0,4
20240629,12,0,2
20240616,12,0,3
20240614,12,0,6
20240606,12,0,6
20240525,12,0,2
20240725,12,0,2
20240722,12,0,1
20240718,12,0,5
20240717,12,0,1
20240716,12,0,1
20240709,12,0,3
20240708,12,0,4
20240705,12,0,4
20240621,12,0,5
20240620,12,0,3
20240613,12,0,4
20240612,12,0,2
20240610,12,0,4
20240609,12,0,6
20240527,12,0,1
20230418,12,0,3
20230328,12,0,2
20240521,12,0,7
20240520,12,0,6
20240516,12,0,5
20240509,12,0,7
20240423,12,0,3
20240417,12,0,3
20240415,12,0,4
20240405,12,0,7
20240401,12,0,3
20240331,12,0,4
20240324,12,0,2
20240318,12,0,2
20240315,12,0,2
20240312,12,0,1
20220228,12,0,1
20220224,12,0,1
20220222,12,0,6
20220210,12,0,3
20220122,12,0,4
20220101,12,0,1
20240309,12,0,6
20240206,12,0,2
20240125,12,0,1
20240114,12,0,1
20240113,12,0,3
20240111,12,0,1
20211019,12,0,3
20211012,12,0,6
202101005,12,0,1
20220502,12,0,1
20220427,12,0,2
20220426,12,0,4
20220412,12,0,3
20220321,12,0,2
20220320,12,0,5
20230706,12,0,3
20230621,12,0,14
20240522,12,0,12
20240514,12,0,4
20230926,12,0,6
20230917,12,0,1
20210208,12,0,6
20210117,12,0,2
20220830,12,0,3
20210818,12,0,7
20211229,12,0,1
20230504,12,0,4
20230502,12,0,6
20230325,12,0,2
20240226,12,0,3
20240205,12,0,1
20240108,12,0,1
20240103,12,0,1
20240511,12,0,3
20240508,12,0,1
20240506,12,0,4
20240503,12,0,5
20240422,12,0,3
20240421,12,0,5
20240420,12,0,3
20240419,12,0,5
20240411,12,0,9
20240328,12,0,2
20240311,12,0,2
20220130,12,0,22
20220126,12,0,4
20220120,12,0,9
20220113,12,0,3
20220108,12,0,1
20220106,12,0,1
20211218,12,0,1
20231221,12,0,2
20231118,12,0,2
20231027,12,0,1
20231130,12,0,4
20210507,12,0,5
20210506,12,0,5
20210430,12,0,8
20210405,12,0,20
20210331,12,0,37
20210330,12,0,48
20210322,12,0,2
20210318,12,0,4
202301006,12,0,2
20230925,12,0,3
20230913,12,0,3
20230911,12,0,1
20230907,12,0,4
20230828,12,0,1
20230818,12,0,5
20210909,12,0,10
20240914,12,0,1
20240913,12,0,2
20240906,12,0,5
20240826,12,0,3
20240811,12,0,4
20230727,12,0,1
20230724,12,0,3
20230722,12,0,1
20230718,12,0,2
20230630,12,0,2
20230627,12,0,1
20230622,12,0,6
20230619,12,0,1
20230613,12,0,3
20230607,12,0,2
20230525,12,0,2
20210505,12,0,16
20210504,12,0,9
20210427,12,0,10
20210422,12,0,10
20210421,12,0,3
20210420,12,0,13
20210417,12,0,7
20210416,12,0,32
20210415,12,0,37
20210413,12,0,37
20210412,12,0,24
20210402,12,0,10
20210401,12,0,11
20210329,12,0,27
20210328,12,0,10
20210327,12,0,24
20210319,12,0,2
20210313,12,0,1
20210312,12,0,4
20210311,12,0,3
20210225,12,0,2
202101001,12,0,10
20210930,12,0,38
20210928,12,0,2
20210923,12,0,17
20210827,12,0,2
20210816,12,0,2
20210806,12,0,13
20210805,12,0,15
20210804,12,0,19
20210801,12,0,16
20210727,12,0,5
20210723,12,0,8
20210831,12,0,4
20231013,12,0,2
20230906,12,0,1
20230802,12,0,1
20231012,12,0,1
20231010,12,0,2
20230929,12,0,1
20230924,12,0,2
20230918,12,0,1
20230912,12,0,2
20230903,12,0,2
20230825,12,0,2
20230807,12,0,2
20230803,12,0,4
20221221,12,0,4
20221219,12,0,4
20221115,12,0,3
20221111,12,0,3
202201108,12,0,4
202201102,12,0,4
20221027,12,0,6
20221024,12,0,2
20221021,12,0,5
20221020,12,0,3
20221014,12,0,2
20221013,12,0,4
20221011,12,0,3
20230811,12,0,3
20210426,12,0,29
20210411,12,0,2
20210323,12,0,6
202101205,12,0,9
20211118,12,0,2
20211112,12,0,5
202101101,12,0,1
20211028,12,0,3
20211026,12,0,11
20211022,12,0,3
20211020,12,0,5
20211017,12,0,1
20211011,12,0,3
20240729,12,0,5
20240726,12,0,7
20240715,12,0,4
20240626,12,0,6
20221217,12,0,4
202201201,12,0,4
20221017,12,0,9
20220513,12,0,2
20220501,12,0,2
20220429,12,0,1
20220428,12,0,4
20220424,12,0,3
20220420,12,0,4
20220419,12,0,9
20220416,12,0,1
20220414,12,0,10
20220319,12,0,2
20220317,12,0,3
20220315,12,0,6
20220313,12,0,6
20230302,12,0,4
20230226,12,0,7
20230223,12,0,2
20230222,12,0,2
20230209,12,0,1
20230208,12,0,4
20230206,12,0,30
20230204,12,0,9
20230202,12,0,15
20230129,12,0,7
20230128,12,0,8
20230125,12,0,14
20230124,12,0,8
20230122,12,0,5
20230118,12,0,13
20230117,12,0,14
20230109,12,0,6
20230106,12,0,5
20230105,12,0,7
20221231,12,0,4
20221230,12,0,5
20240302,12,0,1
20240121,12,0,2
20230225,12,0,8
20230214,12,0,4
20230126,12,0,6
20230120,12,0,11
20230119,12,0,9
20230101,12,0,2
20221229,12,0,4
20221228,12,0,7
20240915,12,0,1
20240817,12,0,2
20240911,12,0,1
20221218,12,0,2
20221215,12,0,4
20221210,12,0,3
202201209,12,0,4
202201206,12,0,5
20221128,12,0,1
20221117,12,0,3
20221116,12,0,2
20221112,12,0,1
20221110,12,0,4
202201106,12,0,1
202201101,12,0,2
20221031,12,0,1
20221030,12,0,1
20221028,12,0,5
20221023,12,0,2
20220413,12,0,2
20220406,12,0,6
20220405,12,0,4
20211121,12,0,1
20211119,12,0,2
20211115,12,0,2
202301101,12,0,1
20221224,12,0,3
20221223,12,0,3
20220927,12,0,2
20220923,12,0,2
20220922,12,0,4
20220813,12,0,4
20220125,12,0,4
20220123,12,0,4
20220118,12,0,2
20220117,12,0,1
20220103,12,0,1
20230318,12,0,2
20240515,12,0,2
20240510,12,0,5
20240418,12,0,5
20240414,12,0,4
20240403,12,0,6
20240325,12,0,1
20240319,12,0,2
20221025,12,0,4
20230224,12,0,8
20230211,12,0,3
20230112,12,0,5
20221227,12,0,9
20240802,12,0,3
20240719,12,0,4
20240617,12,0,3
20240607,12,0,1
20240529,12,0,1
20240526,12,0,1
20240222,12,0,1
20240218,12,0,2
202301007,12,0,5
20230928,12,0,1
20230910,12,0,1
20230909,12,0,3
20230904,12,0,1
20230814,12,0,1
20230809,12,0,1
20230808,12,0,2
20230728,12,0,1
20211215,12,0,2
20211123,12,0,1
202101108,12,0,2
20240711,12,0,1
20240710,12,0,4
20240701,12,0,3
20240601,12,0,4
20231215,12,0,1
20231018,12,0,1
20230731,12,0,1
20230730,12,0,2
20230725,12,0,4
20230721,12,0,1
20230719,12,0,1
20230717,12,0,1
20230716,12,0,1
20230714,12,0,2
20230713,12,0,1
20230711,12,0,3
20230709,12,0,2
20230708,12,0,2
20230705,12,0,1
20230704,12,0,1
20230702,12,0,1
20230629,12,0,2
20230626,12,0,3
20230620,12,0,1
20230616,12,0,2
20230615,12,0,4
20230614,12,0,2
20230611,12,0,2
20230610,12,0,1
20230606,12,0,2
20230603,12,0,3
20230601,12,0,2
20230531,12,0,3
20230530,12,0,1
20230529,12,0,2
20230528,12,0,1
20230527,12,0,2
202101003,12,0,3
202101002,12,0,5
20210929,12,0,5
20210927,12,0,2
20210926,12,0,1
20210925,12,0,8
20210924,12,0,4
20210922,12,0,6
20210921,12,0,4
20210920,12,0,3
20210918,12,0,3
20210912,12,0,1
20210911,12,0,1
20210910,12,0,8
20210908,12,0,2
20210907,12,0,2
20210906,12,0,4
20210905,12,0,8
20210904,12,0,10
20210903,12,0,14
20210902,12,0,18
20210901,12,0,3
20210829,12,0,1
20210828,12,0,3
20210826,12,0,6
20210825,12,0,6
20210824,12,0,4
20210823,12,0,2
20210822,12,0,4
20210821,12,0,1
20210820,12,0,8
20210819,12,0,5
20210817,12,0,5
20210815,12,0,3
20210814,12,0,3
20210813,12,0,3
20210812,12,0,14
20210808,12,0,14
20210730,12,0,30
20210729,12,0,4
20210728,12,0,3
20210726,12,0,3
20210724,12,0,1
20230227,12,0,4
202201002,12,0,4
20220910,12,0,2
20220918,12,0,1
20220831,12,0,3
20220715,12,0,10
20220711,12,0,4
20220619,12,0,13
20220527,12,0,3
20220515,12,0,2
20220205,12,0,2
20230602,12,0,4
20210419,12,0,14
20220220,12,0,1
20220204,12,0,1
20220131,12,0,1
20211230,12,0,1
20211223,12,0,1
20211221,12,0,1
20240923,12,0,1
20240910,12,0,2
20240824,12,0,3
20230421,12,0,3
20230331,12,0,3
20230321,12,0,1
20230311,12,0,1
20240308,12,0,3
20240307,12,0,1
20240304,12,0,6
20240303,12,0,1
20240301,12,0,1
202201202,12,0,1
20221019,12,0,4
20240919,12,0,3
20240918,12,0,1
20240902,12,0,1
20240901,12,0,1
20240829,12,0,1
20240825,12,0,3
20240822,12,0,4
20240818,12,0,4
20240816,12,0,2
20240809,12,0,3
20240807,12,0,2
20240804,12,0,3
20240803,12,0,2
20240727,12,0,3
20240724,12,0,2
20240723,12,0,2
20240721,12,0,2
20240720,12,0,1
20240713,12,0,2
20240707,12,0,1
20240622,12,0,3
20240619,12,0,10
20240615,12,0,4
20240611,12,0,2
20240608,12,0,3
20240605,12,0,3
20240602,12,0,3
20240528,12,0,5
20240524,12,0,2
20240523,12,0,3
20240519,12,0,4
20240512,12,0,3
20240507,12,0,6
20240501,12,0,3
20240429,12,0,5
20240428,12,0,2
20240426,12,0,5
20240425,12,0,2
20240424,12,0,1
20240416,12,0,7
20240412,12,0,8
20240404,12,0,3
20240402,12,0,2
20240326,12,0,4
20240322,12,0,4
20240320,12,0,3
20240314,12,0,4
20240310,12,0,1
20240306,12,0,4
20240229,12,0,1
20240228,12,0,2
20240223,12,0,2
20240219,12,0,2
20240217,12,0,1
20240216,12,0,2
20240212,12,0,1
20240211,12,0,1
20240204,12,0,1
20240201,12,0,3
20240124,12,0,1
20230726,12,0,1
202301008,12,0,2
202301002,12,0,1
202301001,12,0,1
20230923,12,0,1
20230921,12,0,1
20230916,12,0,1
20230915,12,0,1
20230905,12,0,1
20230830,12,0,1
20230829,12,0,1
20230827,12,0,3
20230823,12,0,1
20230812,12,0,1
202101208,12,0,8
202101204,12,0,5
202101201,12,0,5
20211130,12,0,2
20211127,12,0,1
20211122,12,0,3
20211111,12,0,1
20211110,12,0,2
202101109,12,0,3
202101107,12,0,2
202101103,12,0,1
20211024,12,0,3
20211023,12,0,2
20211021,12,0,4
20240702,12,0,2
20240630,12,0,1
20240628,12,0,1
20240627,12,0,1
20240618,12,0,1
20240531,12,0,2
202101203,12,0,1
202101202,12,0,3
20211125,12,0,2
20211124,12,0,1
20211114,12,0,1
20211113,12,0,1
20211029,12,0,4
202101009,12,0,1
202101008,12,0,2
20220712,12,0,3
20220710,12,0,1
20220518,12,0,4
20240505,12,0,3
20240327,12,0,2
20230217,12,0,2
20230212,12,0,3
20230201,12,0,6
20230121,12,0,7
20230111,12,0,6
20230104,12,0,8
20230103,12,0,6
20210206,12,0,3
20210120,12,0,1
20210104,12,0,1
20230508,12,0,4
20230429,12,0,1
20230427,12,0,1
20230419,12,0,3
20230413,12,0,3
20230408,12,0,3
20230322,12,0,1
202201205,12,0,3
20221118,12,0,2
20240518,12,0,1
20240517,12,0,3
20240504,12,0,2
20240413,12,0,12
20240329,12,0,4
20240316,12,0,2
20240313,12,0,7
202201006,12,0,3
20220930,12,0,2
20221220,12,0,3
20221211,12,0,4
20220703,12,0,1
20221022,12,0,1
20210406,12,0,11
20210403,12,0,12
20230518,12,0,3
20230514,12,0,3
20230512,12,0,3
20230510,12,0,3
20230506,12,0,1
20230423,12,0,1
20230411,12,0,1
20230410,12,0,2
20230406,12,0,1
20230405,12,0,1
20230324,12,0,2
20230315,12,0,5
20230313,12,0,1
20230310,12,0,2
20230309,12,0,2
20230308,12,0,1
20230307,12,0,1
20230219,12,0,5
202201008,12,0,2
20220924,12,0,1
20220902,12,0,1
20220828,12,0,3
20220801,12,0,2
20230301,12,0,4
20230228,12,0,3
20230221,12,0,1
20211216,12,0,2
20211214,12,0,2
20211213,12,0,1
20211212,12,0,2
202101209,12,0,3
202101207,12,0,2
20211128,12,0,1
20211126,12,0,1
20211120,12,0,2
20211027,12,0,6
20211025,12,0,3
202101007,12,0,3
20211227,12,0,2
202201003,12,0,1
20220929,12,0,3
20220926,12,0,2
20220925,12,0,1
20220921,12,0,2
20220901,12,0,2
20220827,12,0,1
20220814,12,0,1
20220808,12,0,1
20220807,12,0,4
20230428,12,0,1
20230422,12,0,1
20210502,12,0,5
20210325,12,0,1
20210308,12,0,1
20230304,12,0,2
20230303,12,0,1
20230215,12,0,1
20230213,12,0,1
20230127,12,0,9
20230114,12,0,1
20230113,12,0,1
20230110,12,0,3
20230108,12,0,3
20230107,12,0,2
20230102,12,0,2
20221226,12,0,3
20221225,12,0,1
20220225,12,0,2
20210503,12,0,12
20210425,12,0,7
20210418,12,0,9
20210414,12,0,30
20210410,12,0,9
20210407,12,0,6
20210307,12,0,2
20220714,12,0,10
20220704,12,0,4
20220726,12,0,6
20220725,12,0,4
20220723,12,0,3
20220716,12,0,7
20220705,12,0,2
20220605,12,0,1
20220530,12,0,4
20220528,12,0,1
20220526,12,0,1
20220522,12,0,1
20220519,12,0,4
20220516,12,0,1
20230707,12,0,1
20230612,12,0,1
20230609,12,0,2
20230520,12,0,2
20221212,12,0,5
20221018,12,0,4
20210508,12,0,2
20210501,12,0,6
20210424,12,0,7
20210423,12,0,6
20210408,12,0,2
20210324,12,0,1
20210317,12,0,2
20210316,12,0,2
20210310,12,0,2
20210309,12,0,2
20210305,12,0,1
20210304,12,0,3
20210303,12,0,3
20210302,12,0,1
20210301,12,0,1
20210226,12,0,2
20230430,12,0,1
20220720,12,0,2
20220610,12,0,3
20221216,12,0,3
20221214,12,0,5
20221213,12,0,3
202201207,12,0,1
202201204,12,0,4
202201203,12,0,5
20221129,12,0,1
20221127,12,0,1
20221126,12,0,1
20221124,12,0,1
20221123,12,0,1
20221122,12,0,1
20221121,12,0,2
20221120,12,0,1
20221114,12,0,2
202201109,12,0,6
202201105,12,0,1
202201104,12,0,2
202201103,12,0,1
20221029,12,0,5
20221026,12,0,1
20221010,12,0,7
202101106,12,0,1
20210127,12,0,3
20210107,12,0,1
20210103,12,0,1
20220303,12,0,4
20230701,12,0,1
20230605,12,0,1
20211031,12,0,1
20220524,12,0,2
20231124,12,0,2
20231122,12,0,1
20240907,12,0,2
20220512,12,0,1
20220411,12,0,2
20220410,12,0,6
20220402,12,0,1
20220326,12,0,2
20220322,12,0,4
20220318,12,0,3
20220304,12,0,1
20220302,12,0,1
20210919,12,0,2
20240513,12,0,1
20220511,12,0,1
20220506,12,0,1
20220503,12,0,3
20220430,12,0,1
20220409,12,0,3
20220407,12,0,3
20220401,12,0,2
20220329,12,0,2
20220328,12,0,1
20220327,12,0,1
20220324,12,0,2
20220323,12,0,2
20220309,12,0,1
20220308,12,0,1
20240220,12,0,1
20240528,0,0,8
20240413,0,0,9
20240622,0,0,6
20240621,0,0,12
20231025,0,0,27
20210924,0,0,5
20210923,0,0,4
20210907,0,0,2
20210827,0,0,3
20210812,0,0,2
20210811,0,0,1
20210725,0,0,1
20230713,0,0,5
20230628,0,0,5
20220622,0,0,1
20220621,0,0,2
20220614,0,0,3
20220625,0,0,2
20240605,0,0,13
20240527,0,0,2
20240109,0,0,7
20231230,0,0,1
20231215,0,0,4
20231026,0,0,8
20211017,0,0,2
202201103,0,0,1
20220707,0,0,4
20210225,0,0,3
20240620,0,0,4
20240520,0,0,13
20221213,0,0,9
20220728,0,0,2
20240830,0,0,4
202201003,0,0,6
20220719,0,0,10
20220629,0,0,3
20220513,0,0,9
20220506,0,0,3
20220505,0,0,1
20220428,0,0,1
20220426,0,0,6
20220418,0,0,1
20220414,0,0,6
20220312,0,0,2
20220311,0,0,6
20220308,0,0,1
20240301,0,0,3
20240228,0,0,8
20240227,0,0,5
20240226,0,0,2
20240214,0,0,4
20240121,0,0,2
20240117,0,0,4
20240112,0,0,1
20240920,0,0,2
20240617,0,0,6
20240603,0,0,3
20210905,0,0,1
20240819,0,0,3
20220116,0,0,4
20210826,0,0,4
20240914,0,0,2
20210503,0,0,1
20210323,0,0,1
202101207,0,0,2
20220117,0,0,11
20240905,0,0,10
20240922,0,0,11
20211020,0,0,1
20220118,0,0,4
20240728,0,0,3
20220519,0,0,4
20240123,0,0,3
20210201,0,0,1
20230724,0,0,6
20230624,0,0,1
20230621,0,0,5
20230619,0,0,26
20211112,0,0,3
20211110,0,0,3
202101107,0,0,2
202101103,0,0,1
20211023,0,0,4
20211022,0,0,15
20211015,0,0,5
20211014,0,0,3
20240927,0,0,5
20210416,0,0,5
20240926,0,0,2
20210117,0,0,1
20240217,0,0,1
20220525,0,0,4
202101102,0,0,4
20220514,0,0,1
20230513,0,0,10
20230510,0,0,3
20230507,0,0,1
20230505,0,0,5
20230429,0,0,3
20230427,0,0,4
20230424,0,0,12
20230422,0,0,9
20230421,0,0,15
20230420,0,0,1
20230412,0,0,13
20230409,0,0,2
20230405,0,0,10
20230404,0,0,12
20230330,0,0,7
20230326,0,0,15
20230324,0,0,6
20230318,0,0,4
20231012,0,0,8
202301009,0,0,3
202301007,0,0,4
202301005,0,0,3
202301004,0,0,1
202301003,0,0,16
20230928,0,0,6
20230927,0,0,3
20230922,0,0,9
20230921,0,0,3
20230920,0,0,2
20230914,0,0,14
20230913,0,0,67
20230905,0,0,2
20230904,0,0,3
20230903,0,0,8
20230902,0,0,38
20230831,0,0,34
20230815,0,0,10
20230814,0,0,15
20230813,0,0,61
20230812,0,0,13
